gene_name	number_of_transposon_per_gene	number_of_read_pergene
RPL33A 	1 	0 	
YPL142C 	0 	0 	
FRK1 	55 	742 	
MKK2 	18 	295 	
UME1 	13 	105 	
SPP1 	19 	147 	
GIP3 	67 	900 	
YPL136W 	20 	47 	
ISU1 	12 	133 	
YPL135C-A 	4 	4 	
ODC1 	33 	299 	
RDS2 	31 	406 	
COX11 	33 	365 	
RPL5 	0 	0 	
SPO19 	16 	125 	
TAF14 	1 	0 	
TBF1 	2 	3 	
HHO1 	24 	515 	
NAN1 	1 	0 	
KAP120 	16 	110 	
SPC29 	0 	0 	
RNY1 	16 	107 	
TFB2 	5 	62 	
MEI5 	12 	75 	
VPS30 	21 	113 	
YPL119C-A 	3 	2 	
DBP1 	40 	506 	
MRP51 	13 	23 	
IDI1 	0 	0 	
HOS3 	40 	441 	
BEM3 	28 	209 	
YPL114W 	9 	50 	
YPL113C 	24 	224 	
PEX25 	11 	47 	
CAR1 	94 	3727 	
GDE1 	98 	946 	
YPL109C 	43 	813 	
YPL108W 	13 	217 	
YPL107W 	26 	345 	
SSE1 	10 	28 	
SYH1 	73 	738 	
MSD1 	16 	92 	
FMP30 	43 	852 	
YPL102C 	19 	339 	
ELP4 	37 	300 	
ATG21 	14 	59 	
INA17 	10 	92 	
MGR2 	7 	41 	
MSY1 	16 	81 	
ERI1 	6 	21 	
PNG1 	22 	249 	
EEB1 	49 	926 	
SEC62 	6 	77 	
NOG1 	6 	82 	
SSU1 	56 	1045 	
GLR1 	42 	719 	
RPS6A 	2 	2 	
RLM1 	18 	199 	
YPL088W 	43 	1428 	
YDC1 	21 	135 	
ELP3 	23 	222 	
SEC16 	13 	76 	
BRO1 	0 	0 	
SEN54 	0 	0 	
MOT1 	1 	0 	
RPS9A 	35 	365 	
YPL080C 	28 	387 	
RPL21B 	10 	39 	
ATP4 	11 	90 	
YPL077C 	30 	575 	
GPI2 	3 	11 	
GCR1 	33 	290 	
YTA6 	47 	756 	
YPL073C 	10 	59 	
UBP16 	39 	276 	
YPL071C 	17 	206 	
MUK1 	38 	615 	
BTS1 	41 	471 	
YPL068C 	26 	239 	
YPL067C 	46 	1443 	
RGL1 	51 	1047 	
VPS28 	3 	2 	
CWC27 	19 	167 	
TIM50 	8 	187 	
YPL062W 	49 	1748 	
ALD6 	60 	843 	
MFM1 	36 	412 	
GRX5 	7 	35 	
PDR12 	100 	1354 	
SUR1 	9 	84 	
LCL1 	33 	633 	
LGE1 	45 	495 	
LEE1 	36 	873 	
KTR6 	50 	1012 	
OAZ1 	22 	193 	
ARL3 	14 	66 	
MNN9 	0 	0 	
DIG1 	86 	1671 	
CAM1 	48 	635 	
SGF11 	11 	44 	
ELC1 	20 	126 	
VPS16 	19 	159 	
YPL044C 	2 	1 	
NOP4 	18 	136 	
SSN3 	46 	816 	
YPL041C 	33 	517 	
ISM1 	54 	522 	
YPL039W 	58 	1428 	
YPL038W-A 	10 	212 	
MET31 	26 	566 	
EGD1 	16 	4716 	
PMA2 	81 	1198 	
YPL035C 	17 	238 	
YPL034W 	27 	426 	
SRL4 	29 	318 	
SVL3 	79 	1189 	
PHO85 	13 	271 	
TRM44 	60 	923 	
SUV3 	73 	964 	
ERG10 	0 	0 	
SMA1 	42 	633 	
SKS1 	52 	635 	
YPL025C 	45 	714 	
RMI1 	18 	196 	
MET12 	65 	375 	
RAD1 	98 	1103 	
ECM23 	29 	524 	
ULP1 	15 	71 	
VTC3 	141 	3870 	
CTF19 	32 	202 	
IRC15 	130 	3342 	
SWI1 	23 	189 	
HST2 	114 	3385 	
YPL014W 	119 	3647 	
MRPS16 	24 	409 	
RRP12 	3 	27 	
TAF3 	49 	1135 	
RET3 	3 	9 	
TAE2 	164 	2269 	
CHL1 	145 	2041 	
TFC8 	10 	97 	
NCR1 	278 	8037 	
AEP3 	102 	1096 	
LSP1 	84 	1236 	
ULA1 	175 	7209 	
SNF8 	13 	85 	
HAT1 	112 	3279 	
CIT3 	160 	10913 	
PDH1 	171 	8566 	
YPR002C-A 	19 	80 	
YPR003C 	202 	4864 	
AIM45 	94 	2003 	
HAL1 	84 	2255 	
ICL2 	160 	5389 	
REC8 	207 	6589 	
HAA1 	134 	3540 	
SUT2 	73 	1074 	
RPA135 	4 	7 	
YPR010C-A 	22 	311 	
YPR011C 	112 	3986 	
YPR012W 	22 	160 	
CMR3 	67 	1383 	
YPR014C 	33 	471 	
YPR015C 	69 	1593 	
TIF6 	4 	36 	
YPR016W-A 	25 	367 	
DSS4 	17 	279 	
RLF2 	81 	1520 	
MCM4 	10 	230 	
ATP20 	15 	98 	
AGC1 	72 	875 	
YPR022C 	144 	2280 	
EAF3 	31 	318 	
YME1 	6 	15 	
CCL1 	13 	129 	
ATH1 	120 	1668 	
YPR027C 	26 	207 	
YOP1 	27 	330 	
APL4 	54 	750 	
CSR2 	65 	688 	
NTO1 	83 	1234 	
SRO7 	48 	425 	
HTS1 	0 	0 	
ARP7 	17 	831 	
GLN1 	1 	0 	
VMA13 	23 	526 	
YPR036W-A 	10 	91 	
ERV2 	50 	1411 	
IRC16 	29 	712 	
YPR039W 	26 	666 	
TIP41 	40 	818 	
TIF5 	3 	12 	
PUF2 	54 	916 	
RPL43A 	5 	11 	
OPI11 	4 	10 	
THP3 	47 	555 	
MCM16 	5 	15 	
MSF1 	21 	94 	
TAH18 	0 	0 	
ATG11 	54 	1020 	
YPR050C 	41 	1469 	
MAK3 	57 	2163 	
NHP6A 	25 	401 	
YPR053C 	47 	611 	
SMK1 	36 	541 	
SEC8 	37 	362 	
TFB4 	1 	0 	
BRR1 	24 	426 	
YMC1 	12 	192 	
YPR059C 	5 	43 	
ARO7 	2 	5 	
JID1 	23 	178 	
FCY1 	24 	623 	
YPR063C 	18 	134 	
YPR064W 	45 	536 	
ROX1 	16 	101 	
UBA3 	39 	1110 	
ISA2 	3 	2 	
HOS1 	44 	886 	
SPE3 	21 	139 	
MED1 	34 	548 	
YPR071W 	22 	96 	
NOT5 	16 	157 	
LTP1 	13 	188 	
TKL1 	39 	231 	
YPR074W-A 	15 	548 	
OPY2 	26 	461 	
YPR076W 	8 	26 	
YPR077C 	32 	457 	
YPR078C 	54 	745 	
MRL1 	39 	629 	
TEF1 	2 	2 	
GRS2 	67 	945 	
DIB1 	2 	10 	
MDM36 	41 	635 	
YPR084W 	28 	199 	
ASA1 	0 	0 	
SUA7 	1 	0 	
VPS69 	8 	253 	
SRP54 	10 	292 	
YPR089W 	56 	759 	
NVJ2 	26 	231 	
YPR092W 	19 	400 	
ASR1 	22 	250 	
RDS3 	3 	6 	
SYT1 	55 	881 	
YPR096C 	15 	94 	
YPR097W 	69 	1477 	
YPR098C 	33 	282 	
YPR099C 	8 	79 	
MRPL51 	7 	35 	
SNT309 	15 	70 	
RPL11A 	1 	0 	
PRE2 	0 	0 	
FHL1 	30 	343 	
COG4 	4 	6 	
ISR1 	22 	155 	
YTH1 	4 	80 	
RPN7 	0 	0 	
YPR108W-A 	12 	97 	
YPR109W 	53 	1153 	
RPC40 	2 	6 	
DBF20 	44 	425 	
MRD1 	4 	74 	
PIS1 	5 	17 	
YPR114W 	28 	510 	
RGC1 	48 	781 	
RRG8 	11 	82 	
YPR117W 	102 	1264 	
MRI1 	23 	281 	
CLB2 	7 	40 	
CLB5 	43 	629 	
THI22 	30 	505 	
AXL1 	128 	1828 	
YPR123C 	2 	2 	
CTR1 	14 	205 	
YLH47 	31 	473 	
YPR126C 	16 	362 	
YPR127W 	34 	404 	
ANT1 	36 	811 	
SCD6 	28 	107 	
YPR130C 	8 	18 	
NAT3 	6 	20 	
RPS23B 	16 	61 	
SPN1 	10 	63 	
TOM5 	1 	0 	
MSS18 	15 	190 	
CTF4 	9 	26 	
YPR136C 	0 	0 	
RRP9 	2 	1 	
MEP3 	61 	826 	
LOA1 	7 	28 	
TAZ1 	36 	810 	
KAR3 	19 	271 	
YPR142C 	15 	286 	
RRP15 	3 	25 	
NOC4 	6 	95 	
ASN1 	69 	1310 	
YPR145C-A 	14 	152 	
YPR146C 	33 	789 	
YPR147C 	23 	333 	
YPR148C 	26 	528 	
NCE102 	12 	137 	
YPR150W 	29 	535 	
SUE1 	37 	733 	
URN1 	99 	1795 	
YPR153W 	11 	290 	
PIN3 	22 	143 	
NCA2 	38 	670 	
TPO3 	22 	219 	
TDA6 	63 	1301 	
CUR1 	23 	354 	
KRE6 	14 	65 	
YPR159C-A 	4 	32 	
GPH1 	45 	729 	
YPR160W-A 	1 	0 	
YPR160C-A 	9 	128 	
SGV1 	19 	176 	
ORC4 	1 	0 	
TIF3 	4 	3 	
MMS1 	38 	237 	
RHO1 	0 	0 	
MRP2 	3 	11 	
MET16 	19 	222 	
NUT2 	6 	80 	
JIP5 	5 	8 	
YPR170C 	24 	511 	
YPR169W-A 	3 	16 	
YPR170W-B 	7 	106 	
YPR170W-A 	5 	90 	
BSP1 	57 	470 	
YPR172W 	26 	385 	
VPS4 	0 	0 	
YPR174C 	14 	305 	
DPB2 	3 	9 	
BET2 	0 	0 	
YPR177C 	4 	37 	
PRP4 	5 	48 	
HDA3 	39 	762 	
AOS1 	0 	0 	
SEC23 	0 	0 	
SMX3 	0 	0 	
DPM1 	1 	0 	
GDB1 	63 	441 	
ATG13 	24 	241 	
PZF1 	0 	0 	
RPO26 	0 	0 	
MLC2 	5 	39 	
SKI3 	44 	362 	
RPC82 	0 	0 	
QCR2 	22 	79 	
AQY1 	25 	326 	
HPA2 	31 	748 	
OPT2 	35 	356 	
YPR195C 	16 	146 	
YPR196W 	42 	924 	
YPR197C 	23 	338 	
SGE1 	28 	513 	
ARR1 	36 	525 	
ARR2 	8 	70 	
ARR3 	20 	236 	
YPR202W 	2 	1 	
YPR203W 	0 	0 	
YPR204W 	2 	1 	
YPR204C-A 	0 	0 	
Q0010 	5 	26 	
Q0017 	3 	4 	
Q0032 	6 	51 	
AI1 	69 	864 	
AI2 	156 	1984 	
AI3 	200 	2530 	
AI4 	276 	3932 	
AI5_ALPHA 	308 	4268 	
COX1 	393 	6300 	
AI5_BETA 	47 	1091 	
ATP8 	2 	1 	
ATP6 	40 	790 	
Q0092 	6 	10 	
BI2 	101 	1553 	
BI3 	179 	3504 	
BI4 	300 	6493 	
COB 	391 	8374 	
OLI1 	8 	34 	
VAR1 	29 	387 	
Q0142 	6 	12 	
Q0143 	2 	2 	
Q0144 	8 	79 	
SCEI 	51 	3991 	
Q0182 	15 	109 	
COX2 	61 	556 	
Q0255 	87 	2068 	
COX3 	28 	1141 	
Q0297 	11 	121 	
